DetectionTime,SensorID,trackingID,objectType,Latitude,Longitude,Speed,Heading
2024-11-21 15:.635,0102040204,2125,1,36.339323700000,124.776513400000,21,209
2024-11-21 15:.635,0102040204,2126,1,36.339817500000,124.776802700000,27,211
2024-11-21 15:.635,0102040204,2127,1,37.240637200000,126.774061300000,88,219
2024-11-21 15:.687,0102040204,2126,1,36.339813600000,124.776800300000,41,211
2024-11-21 15:.687,0102040204,2127,1,37.240624600000,126.774051400000,100,218
2024-11-21 15:.715,0102040204,2127,1,37.240612600000,126.774041900000,100,218
2024-11-21 15:.754,0102040204,2127,1,37.240601700000,126.774033200000,100,218
2024-11-21 15:.808,0102040204,2126,1,36.339808600000,124.776797200000,18,211
2024-11-21 15:.808,0102040204,2127,1,37.240591200000,126.774024800000,100,218
2024-11-21 15:.843,0102040204,2126,1,36.339803900000,124.776794400000,45,210
2024-11-21 15:.843,0102040204,2127,1,37.240581100000,126.774016800000,100,218
2024-11-21 15:.926,0102040204,2126,1,36.339799300000,124.776791500000,28,212
2024-11-21 15:.926,0102040204,2127,1,37.240571000000,126.774008900000,65,218
2024-11-21 15:.954,0102040204,2126,1,36.339795000000,124.776788800000,50,212
2024-11-21 15:.954,0102040204,2127,1,37.240561100000,126.774001300000,100,217
2024-11-21 15:.997,0102040204,2126,1,36.339790400000,124.776785900000,62,212
2024-11-21 15:.997,0102040204,2127,1,37.240551600000,126.773994000000,100,217
2024-11-21 15:.030,0102040204,2126,1,36.339785500000,124.776783000000,50,210
2024-11-21 15:.030,0102040204,2127,1,37.240542400000,126.773986900000,100,217
2024-11-21 15:.075,0102040204,2126,1,36.339780800000,124.776780100000,46,211
2024-11-21 15:.075,0102040204,2127,1,37.240533400000,126.773979900000,93,217
2024-11-21 15:.128,0102040204,2126,1,36.339776200000,124.776777300000,48,211
2024-11-21 15:.128,0102040204,2127,1,37.240524900000,126.773973300000,94,217
2024-11-21 15:.177,0102040204,2126,1,36.339772100000,124.776774800000,37,211
2024-11-21 15:.177,0102040204,2127,1,37.240517000000,126.773967000000,75,218
2024-11-21 15:.249,0102040204,2126,1,36.339768000000,124.776772200000,25,212
2024-11-21 15:.249,0102040204,2127,1,37.240509200000,126.773960800000,51,218
2024-11-21 15:.296,0102040204,2126,1,36.339763900000,124.776769700000,39,211
2024-11-21 15:.296,0102040204,2127,1,37.240501400000,126.773954700000,79,218
2024-11-21 15:.323,0102040204,2126,1,36.339760000000,124.776767200000,47,212
2024-11-21 15:.323,0102040204,2127,1,37.240493600000,126.773948700000,97,217
2024-11-21 15:.354,0102040204,2126,1,36.339756200000,124.776764800000,55,212
2024-11-21 15:.354,0102040204,2127,1,37.240485800000,126.773942700000,100,217
2024-11-21 15:.436,0102040204,2126,1,36.339752700000,124.776762600000,21,212
2024-11-21 15:.436,0102040204,2127,1,37.240478200000,126.773936800000,49,217
2024-11-21 15:.478,0102040204,2126,1,36.339749200000,124.776760300000,37,213
2024-11-21 15:.478,0102040204,2127,1,37.240470800000,126.773931100000,82,217
2024-11-21 15:.516,0102040204,2126,1,36.339746100000,124.776758300000,36,212
2024-11-21 15:.516,0102040204,2127,1,37.240463600000,126.773925500000,89,217
2024-11-21 15:.547,0102040204,2126,1,36.339743300000,124.776756500000,40,212
2024-11-21 15:.547,0102040204,2127,1,37.240456500000,126.773920100000,100,217
2024-11-21 15:.594,0102040204,2127,1,37.240449400000,126.773914700000,58,217
2024-11-21 15:.644,0102040204,2126,1,36.339738800000,124.776753800000,18,210
2024-11-21 15:.644,0102040204,2127,1,37.240442300000,126.773909300000,65,217
2024-11-21 15:.686,0102040204,2126,1,36.339734400000,124.776751000000,62,212
2024-11-21 15:.686,0102040204,2127,1,37.240435400000,126.773904000000,100,217
2024-11-21 15:.757,0102040204,2126,1,36.339730500000,124.776748500000,24,212
2024-11-21 15:.757,0102040204,2127,1,37.240428500000,126.773898800000,45,217
2024-11-21 15:.790,0102040204,2126,1,36.339726700000,124.776746000000,40,213
2024-11-21 15:.790,0102040204,2127,1,37.240421900000,126.773893800000,72,217
2024-11-21 15:.838,0102040204,2126,1,36.339722600000,124.776743400000,47,212
2024-11-21 15:.838,0102040204,2127,1,37.240415300000,126.773888800000,79,217
2024-11-21 15:.889,0102040204,2126,1,36.339718700000,124.776740900000,34,212
2024-11-21 15:.889,0102040204,2127,1,37.240408800000,126.773883900000,60,217
2024-11-21 15:.914,0102040204,2126,1,36.339715200000,124.776738700000,45,212
2024-11-21 15:.914,0102040204,2127,1,37.240402400000,126.773879000000,87,217
2024-11-21 15:.958,0102040204,2126,1,36.339712000000,124.776736600000,42,213
2024-11-21 15:.958,0102040204,2127,1,37.240396100000,126.773874300000,85,216
2024-11-21 15:.999,0102040204,2126,1,36.339708100000,124.776734200000,42,211
2024-11-21 15:.999,0102040204,2127,1,37.240389800000,126.773869600000,71,216
2024-11-21 15:.034,0102040204,2126,1,36.339704700000,124.776731900000,34,214
2024-11-21 15:.034,0102040204,2127,1,37.240383600000,126.773864900000,64,217
2024-11-21 15:.084,0102040204,2126,1,36.339701500000,124.776729900000,28,212
2024-11-21 15:.084,0102040204,2127,1,37.240377600000,126.773860400000,55,216
2024-11-21 15:.153,0102040204,2127,1,37.240371600000,126.773855800000,40,217
2024-11-21 15:.209,0102040204,2127,1,37.240365700000,126.773851400000,60,216
2024-11-21 15:.248,0102040204,2126,1,36.339697400000,124.776727200000,12,213
2024-11-21 15:.248,0102040204,2127,1,37.240359800000,126.773846900000,71,217
2024-11-21 15:.279,0102040204,2126,1,36.339693700000,124.776724800000,52,212
2024-11-21 15:.279,0102040204,2127,1,37.240354100000,126.773842600000,84,217
2024-11-21 15:.326,0102040204,2126,1,36.339690300000,124.776722600000,32,212
2024-11-21 15:.326,0102040204,2127,1,37.240348500000,126.773838500000,55,216
2024-11-21 15:.368,0102040204,2126,1,36.339686300000,124.776720000000,43,213
2024-11-21 15:.368,0102040204,2127,1,37.240343000000,126.773834400000,62,216
2024-11-21 15:.402,0102040204,2126,1,36.339682400000,124.776717400000,39,213
2024-11-21 15:.402,0102040204,2127,1,37.240337700000,126.773830400000,55,217
2024-11-21 15:.498,0102040204,2126,1,36.339678200000,124.776714700000,22,212
2024-11-21 15:.498,0102040204,2127,1,37.240332500000,126.773826500000,28,216
2024-11-21 15:.534,0102040204,2126,1,36.339674300000,124.776712300000,38,211
2024-11-21 15:.534,0102040204,2127,1,37.240327300000,126.773822700000,53,216
2024-11-21 15:.571,0102040204,2126,1,36.339670800000,124.776710000000,42,213
2024-11-21 15:.571,0102040204,2127,1,37.240322100000,126.773818900000,64,216
2024-11-21 15:.628,0102040204,2127,1,37.240317000000,126.773815100000,50,216
2024-11-21 15:.660,0102040204,2126,1,36.339666300000,124.776707100000,22,212
2024-11-21 15:.660,0102040204,2127,1,37.240312000000,126.773811500000,55,215
2024-11-21 15:.696,0102040204,2126,1,36.339661900000,124.776704300000,73,212
2024-11-21 15:.696,0102040204,2127,1,37.240307000000,126.773807900000,86,215
2024-11-21 15:.766,0102040204,2126,1,36.339657500000,124.776701500000,28,212
2024-11-21 15:.766,0102040204,2127,1,37.240302300000,126.773804400000,31,216
2024-11-21 15:.806,0102040204,2126,1,36.339653400000,124.776698900000,46,212
2024-11-21 15:.806,0102040204,2127,1,37.240297600000,126.773801000000,54,215
2024-11-21 15:.837,0102040204,2126,1,36.339648900000,124.776696000000,64,212
2024-11-21 15:.908,0102040204,2126,1,36.339644400000,124.776693200000,28,211
2024-11-21 15:.908,0102040204,2127,1,37.240292400000,126.773797400000,23,214
2024-11-21 15:.942,0102040204,2126,1,36.339640300000,124.776690600000,41,212
2024-11-21 15:.942,0102040204,2127,1,37.240287300000,126.773793800000,53,215
2024-11-21 15:.985,0102040204,2126,1,36.339636500000,124.776688200000,39,212
2024-11-21 15:.985,0102040204,2127,1,37.240282300000,126.773790300000,53,214
2024-11-21 15:.037,0102040204,2127,1,37.240277500000,126.773786800000,52,216
2024-11-21 15:.055,0102040204,2127,1,37.240272800000,126.773783500000,78,215
2024-11-21 15:.109,0102040204,2127,1,37.240268300000,126.773780400000,46,214
2024-11-21 15:.156,0102040204,2126,1,36.339631500000,124.776685100000,13,211
2024-11-21 15:.156,0102040204,2127,1,37.240263800000,126.773777200000,44,215
2024-11-21 15:.227,0102040204,2126,1,36.339626800000,124.776682200000,29,211
2024-11-21 15:.227,0102040204,2127,1,37.240259300000,126.773774200000,28,213
2024-11-21 15:.261,0102040204,2126,1,36.339622500000,124.776679500000,44,212
2024-11-21 15:.261,0102040204,2127,1,37.240254800000,126.773771100000,46,214
2024-11-21 15:.308,0102040204,2127,1,37.240250500000,126.773768100000,53,214
2024-11-21 15:.336,0102040204,2127,1,37.240246200000,126.773765200000,67,213
2024-11-21 15:.407,0102040204,2127,1,37.240242000000,126.773762400000,27,213
2024-11-21 15:.446,0102040204,2127,1,37.240237700000,126.773759600000,48,213
2024-11-21 15:.489,0102040204,2127,1,37.240233600000,126.773756900000,44,213
2024-11-21 15:.518,0102040204,2127,1,37.240229600000,126.773754200000,62,214
2024-11-21 15:.575,0102040204,2127,1,37.240225800000,126.773751700000,25,213
2024-11-21 15:.612,0102040204,2127,1,37.240221900000,126.773749200000,46,212
2024-11-21 15:.643,0102040204,2127,1,37.240218000000,126.773746600000,56,213
2024-11-21 15:.695,0102040204,2127,1,37.240214100000,126.773744100000,41,212
2024-11-21 15:.779,0102040204,2127,1,37.240210400000,126.773741700000,20,212
2024-11-21 15:.815,0102040204,2127,1,37.240206700000,126.773739300000,35,212
2024-11-21 15:.852,0102040204,2127,1,37.240203100000,126.773737000000,44,212
2024-11-21 15:.885,0102040204,2127,1,37.240199600000,126.773734800000,48,212
2024-11-21 15:.966,0102040204,2127,1,37.240196400000,126.773732700000,20,213
2024-11-21 15:.992,0102040204,2127,1,37.240193000000,126.773730500000,43,212
2024-11-21 15:.037,0102040204,2127,1,37.240189600000,126.773728400000,43,211
2024-11-21 15:.065,0102040204,2127,1,37.240186300000,126.773726200000,39,213
2024-11-21 15:.203,0102040204,2127,1,37.240183100000,126.773724200000,10,212
2024-11-21 15:.212,0102040204,2127,1,37.240179700000,126.773722000000,100,212
2024-11-21 15:.227,0102040204,2127,1,37.240176400000,126.773719900000,100,212
2024-11-21 15:.245,0102040204,2127,1,37.240173200000,126.773717900000,53,212
2024-11-21 15:.381,0102040204,2127,1,37.240169900000,126.773715800000,10,212
2024-11-21 15:.438,0102040204,2127,1,37.240166700000,126.773713800000,30,212
2024-11-21 15:.470,0102040204,2127,1,37.240163400000,126.773711700000,35,212
2024-11-21 15:.522,0102040204,2127,1,37.240160200000,126.773709700000,27,212
2024-11-21 15:.578,0102040204,2127,1,37.240157000000,126.773707600000,30,213
2024-11-21 15:.615,0102040204,2127,1,37.240153400000,126.773705400000,34,211
2024-11-21 15:.698,0102040204,2127,1,37.240149600000,126.773703000000,23,212
2024-11-21 15:.730,0102040204,2127,1,37.240145900000,126.773700600000,40,212
2024-11-21 15:.771,0102040204,2127,1,37.240142200000,126.773698300000,40,211
2024-11-21 15:.804,0102040204,2127,1,37.240138500000,126.773696000000,50,211
2024-11-21 15:.850,0102040204,2127,1,37.240134900000,126.773693800000,34,211
2024-11-21 15:.891,0102040204,2127,1,37.240131300000,126.773691500000,39,212
2024-11-21 15:.948,0102040204,2127,1,37.240127800000,126.773689300000,33,212
2024-11-21 15:.011,0102040204,2127,1,37.240124300000,126.773687000000,21,213
2024-11-21 15:.057,0102040204,2127,1,37.240120700000,126.773684800000,43,211
2024-11-21 15:.088,0102040204,2127,1,37.240117200000,126.773682600000,51,212
2024-11-21 15:.129,0102040204,2127,1,37.240113600000,126.773680400000,38,211
2024-11-21 15:.261,0102040204,2127,1,37.240110100000,126.773678100000,11,213
2024-11-21 15:.279,0102040204,2127,1,37.240106600000,126.773675900000,100,212
2024-11-21 15:.286,0102040204,2127,1,37.240103300000,126.773673800000,100,212
2024-11-21 15:.302,0102040204,2127,1,37.240099900000,126.773671700000,58,211
2024-11-21 15:.489,0102040204,2127,1,37.240096500000,126.773669600000,8,211
2024-11-21 15:.529,0102040204,2127,1,37.240093100000,126.773667400000,37,212
2024-11-21 15:.565,0102040204,2127,1,37.240089600000,126.773665200000,34,212
2024-11-21 15:.603,0102040204,2127,1,37.240086100000,126.773663100000,41,210
2024-11-21 15:.632,0102040204,2127,1,37.240082800000,126.773661000000,49,212
2024-11-21 15:.670,0102040204,2127,1,37.240079000000,126.773658700000,45,211
2024-11-21 15:.729,0102040204,2127,1,37.240075100000,126.773656200000,35,212
2024-11-21 15:.776,0102040204,2127,1,37.240071200000,126.773653800000,36,211
2024-11-21 15:.814,0102040204,2127,1,37.240067400000,126.773651400000,35,212
2024-11-21 15:.302,0102040204,2128,1,37.239330200000,126.772881100000,0,0
2024-11-21 15:.340,0102040204,2128,1,37.242764800000,126.775970500000,100,41
2024-11-21 15:.484,0102040204,2128,1,37.242004700000,126.775286800000,100,221
2024-11-21 15:.490,0102040204,2128,1,37.241622800000,126.774943200000,100,221
2024-11-21 15:.508,0102040204,2128,1,37.241391900000,126.774736100000,100,221
2024-11-21 15:.523,0102040204,2128,1,37.241236900000,126.774597500000,100,221
2024-11-21 15:.661,0102040204,2128,1,37.241124300000,126.774497500000,100,221
2024-11-21 15:.740,0102040204,2128,1,37.241039500000,126.774422000000,100,221
2024-11-21 15:.796,0102040204,2128,1,37.240972900000,126.774363100000,100,221
2024-11-21 15:.832,0102040204,2128,1,37.240920100000,126.774316100000,100,221
2024-11-21 15:.886,0102040204,2128,1,37.240876400000,126.774277300000,100,221
2024-11-21 15:.910,0102040204,2128,1,37.240837700000,126.774243400000,100,221
2024-11-21 15:.989,0102040204,2128,1,37.240804200000,126.774214400000,100,220
2024-11-21 15:.027,0102040204,2128,1,37.240775300000,126.774189300000,100,220
2024-11-21 15:.068,0102040204,2128,1,37.240750000000,126.774167400000,100,220
2024-11-21 15:.094,0102040204,2128,1,37.240726700000,126.774147600000,100,220
2024-11-21 15:.133,0102040204,2128,1,37.240705600000,126.774129800000,100,220
2024-11-21 15:.188,0102040204,2128,1,37.240686300000,126.774113700000,100,219
2024-11-21 15:.224,0102040204,2128,1,37.240668100000,126.774098700000,100,219
2024-11-21 15:.295,0102040204,2128,1,37.240651300000,126.774084900000,100,219
2024-11-21 15:.335,0102040204,2128,1,37.240636000000,126.774072400000,100,219
2024-11-21 15:.380,0102040204,2128,1,37.240621700000,126.774060600000,100,219
2024-11-21 15:.410,0102040204,2128,1,37.240608900000,126.774050000000,100,219
2024-11-21 15:.487,0102040204,2128,1,37.240597100000,126.774040000000,84,220
2024-11-21 15:.510,0102040204,2128,1,37.240586100000,126.774030800000,100,219
2024-11-21 15:.542,0102040204,2128,1,37.240575300000,126.774021800000,100,219
2024-11-21 15:.629,0102040204,2128,1,37.240564800000,126.774013200000,64,219
2024-11-21 15:.662,0102040204,2128,1,37.240554700000,126.774005000000,100,219
2024-11-21 15:.702,0102040204,2128,1,37.240545000000,126.773997200000,100,218
2024-11-21 15:.742,0102040204,2128,1,37.240535300000,126.773989500000,100,218
2024-11-21 15:.789,0102040204,2128,1,37.240525900000,126.773982000000,100,218
2024-11-21 15:.856,0102040204,2128,1,37.240516900000,126.773974900000,63,218
2024-11-21 15:.888,0102040204,2128,1,37.240508100000,126.773967900000,100,218
2024-11-21 15:.911,0102040204,2128,1,37.240499500000,126.773961000000,100,218
2024-11-21 15:.955,0102040204,2128,1,37.240491200000,126.773954400000,88,218
2024-11-21 15:.072,0102040204,2128,1,37.240482800000,126.773947800000,33,218
2024-11-21 15:.105,0102040204,2128,1,37.240474700000,126.773941400000,100,218
2024-11-21 15:.112,0102040204,2128,1,37.240466800000,126.773935200000,100,218
2024-11-21 15:.133,0102040204,2128,1,37.240458700000,126.773928900000,100,217
2024-11-21 15:.303,0102040204,2128,1,37.240451100000,126.773922900000,21,218
2024-11-21 15:.340,0102040204,2128,1,37.240443300000,126.773917000000,98,217
2024-11-21 15:.353,0102040204,2128,1,37.240435700000,126.773911100000,100,217
2024-11-21 15:.376,0102040204,2128,1,37.240428500000,126.773905500000,100,217
2024-11-21 15:.467,0102040204,2128,1,37.240421700000,126.773900100000,35,218
2024-11-21 15:.515,0102040204,2128,1,37.240414700000,126.773894700000,69,217
2024-11-21 15:.582,0102040204,2128,1,37.240407700000,126.773889200000,43,218
2024-11-21 15:.621,0102040204,2128,1,37.240400700000,126.773883900000,83,217
2024-11-21 15:.668,0102040204,2128,1,37.240393900000,126.773878600000,86,217
2024-11-21 15:.707,0102040204,2128,1,37.240387000000,126.773873200000,83,218
2024-11-21 15:.748,0102040204,2128,1,37.240380500000,126.773868100000,74,218
2024-11-21 15:.821,0102040204,2128,1,37.240373700000,126.773862900000,38,217
2024-11-21 15:.868,0102040204,2128,1,37.240367400000,126.773858000000,80,217
2024-11-21 15:.902,0102040204,2128,1,37.240360800000,126.773852900000,69,217
2024-11-21 15:.955,0102040204,2128,1,37.240354200000,126.773847800000,71,217
2024-11-21 15:.980,0102040204,2128,1,37.240347800000,126.773842900000,85,217
2024-11-21 15:.020,0102040204,2128,1,37.240341300000,126.773838000000,77,217
2024-11-21 15:.161,0102040204,2128,1,37.240334900000,126.773833200000,21,216
2024-11-21 15:.177,0102040204,2128,1,37.240328800000,126.773828600000,100,217
2024-11-21 15:.185,0102040204,2128,1,37.240322800000,126.773824100000,100,216
2024-11-21 15:.201,0102040204,2128,1,37.240317200000,126.773819900000,100,216
2024-11-21 15:.381,0102040204,2128,1,37.240312000000,126.773815900000,13,217
2024-11-21 15:.554,0102040204,2128,1,37.240304500000,126.773810500000,20,215
2024-11-21 15:.601,0102040204,2128,1,37.240297600000,126.773805400000,67,216
2024-11-21 15:.749,0102040204,2128,1,37.240291100000,126.773800700000,21,215
2024-11-21 15:.203,0102040204,2128,1,37.240274400000,126.773789200000,5,214
2024-11-21 15:.257,0102040204,2128,1,37.240258800000,126.773778300000,100,214
2024-11-21 15:.320,0102040204,2128,1,37.240244100000,126.773768100000,92,214
2024-11-21 15:.756,0102040204,2129,2,37.238941400000,126.772633000000,0,0
2024-11-21 15:.790,0102040204,2129,2,37.242377700000,126.775724200000,100,41
2024-11-21 15:.848,0102040204,2129,2,37.241616300000,126.775039500000,100,221
2024-11-21 15:.885,0102040204,2129,2,37.241232800000,126.774694800000,100,221
2024-11-21 15:.967,0102040204,2129,2,37.241002700000,126.774487900000,100,221
2024-11-21 15:.994,0102040204,2129,2,37.240845800000,126.774347900000,100,221
2024-11-21 15:.036,0102040204,2129,2,37.240732700000,126.774247200000,100,221
2024-11-21 15:.071,0102040204,2129,2,37.240647300000,126.774171200000,100,221
2024-11-21 15:.129,0102040204,2129,2,37.240580200000,126.774111600000,100,221
2024-11-21 15:.161,0102040204,2129,2,37.240526900000,126.774064200000,100,221
2024-11-21 15:.216,0102040204,2129,2,37.240483600000,126.774025500000,100,221
2024-11-21 15:.737,0102040204,2135,1,37.242335600000,126.775752200000,0,0
2024-11-21 15:.823,0102040204,2135,1,37.241578200000,126.775070500000,100,221
2024-11-21 15:.907,0102040204,2135,1,37.241199100000,126.774728800000,100,222
2024-11-21 15:.947,0102040204,2135,1,37.240972600000,126.774524400000,100,222
2024-11-21 15:.999,0102040204,2135,1,37.240821900000,126.774388200000,100,222
2024-11-21 15:.038,0102040204,2135,1,37.240714700000,126.774291300000,100,222
2024-11-21 15:.068,0102040204,2135,1,37.240635800000,126.774219400000,100,222
2024-11-21 15:.102,0102040204,2135,1,37.240574800000,126.774163700000,100,222
2024-11-21 15:.194,0102040204,2135,1,37.240526300000,126.774119400000,100,222
2024-11-21 15:.241,0102040204,2135,1,37.240486700000,126.774083300000,100,222
2024-11-21 15:.283,0102040204,2135,1,37.240453900000,126.774053300000,100,222
2024-11-21 15:.323,0102040204,2135,1,37.240426900000,126.774028300000,100,222
2024-11-21 15:.356,0102040204,2135,1,37.240404000000,126.774007200000,100,222
2024-11-21 15:.409,0102040204,2135,1,37.240384500000,126.773988900000,100,223
2024-11-21 15:.443,0102040204,2135,1,37.240367600000,126.773973100000,100,223
2024-11-21 15:.494,0102040204,2135,1,37.240352900000,126.773959200000,100,223
2024-11-21 15:.560,0102040204,2135,1,37.240340000000,126.773947000000,98,223
2024-11-21 15:.594,0102040204,2135,1,37.240328900000,126.773936400000,100,223
2024-11-21 15:.627,0102040204,2135,1,37.240319300000,126.773927100000,100,224
2024-11-21 15:.678,0102040204,2135,1,37.240310800000,126.773918800000,100,224
2024-11-21 15:.785,0102040204,2135,1,37.240303200000,126.773911400000,33,224
2024-11-21 15:.829,0102040204,2135,1,37.240296400000,126.773904600000,100,225
2024-11-21 15:.826,0102040204,2135,1,37.240290200000,126.773898300000,100,225
2024-11-21 15:.854,0102040204,2135,1,37.240284600000,126.773892600000,100,225
2024-11-21 16:.015,0102040204,2135,1,37.240279500000,126.773887400000,16,225
2024-11-21 16:.047,0102040204,2135,1,37.240275000000,126.773882700000,72,226
2024-11-21 16:.060,0102040204,2135,1,37.240270900000,126.773878300000,100,227
2024-11-21 16:.077,0102040204,2135,1,37.240267000000,126.773874300000,100,225
2024-11-21 16:.176,0102040204,2135,1,37.240263500000,126.773870500000,18,227
2024-11-21 16:.221,0102040204,2135,1,37.240260700000,126.773867300000,33,228
2024-11-21 16:.265,0102040204,2135,1,37.240258200000,126.773864300000,31,230
2024-11-21 16:.340,0102040204,2135,1,37.240255900000,126.773861600000,17,229
2024-11-21 16:.387,0102040204,2135,1,37.240253700000,126.773858900000,26,230
2024-11-21 16:.425,0102040204,2135,1,37.240252000000,126.773856700000,25,232
2024-11-21 16:.458,0102040204,2135,1,37.240250500000,126.773854500000,28,235
2024-11-21 16:.537,0102040204,2135,1,37.240249100000,126.773852500000,10,235
2024-11-21 16:.589,0102040204,2135,1,37.240247700000,126.773850600000,19,233
2024-11-21 16:.628,0102040204,2135,1,37.240246400000,126.773848600000,21,236
2024-11-21 16:.653,0102040204,2135,1,37.240245200000,126.773846800000,21,236
2024-11-21 16:.690,0102040204,2135,1,37.240244000000,126.773845100000,19,234
2024-11-21 16:.735,0102040204,2135,1,37.240243200000,126.773843500000,13,243
2024-11-21 16:.828,0102040204,2135,1,37.240242500000,126.773842100000,6,243
2024-11-21 16:.857,0102040204,2135,1,37.240241800000,126.773840700000,13,243
2024-11-21 16:.908,0102040204,2135,1,37.240241100000,126.773839400000,12,241
2024-11-21 16:.935,0102040204,2135,1,37.240240600000,126.773838200000,11,247
2024-11-21 16:.978,0102040204,2135,1,37.240240300000,126.773837100000,11,254
2024-11-21 16:.103,0102040204,2135,1,37.240239900000,126.773836000000,2,250
2024-11-21 16:.119,0102040204,2135,1,37.240239700000,126.773835000000,54,258
2024-11-21 16:.121,0102040204,2135,1,37.240239600000,126.773834100000,25,263
2024-11-21 16:.143,0102040204,2135,1,37.240239500000,126.773833300000,11,262
2024-11-21 16:.324,0102040204,2135,1,37.240239100000,126.773832300000,1,248
2024-11-21 16:.365,0102040204,2135,1,37.240238600000,126.773831200000,9,245
2024-11-21 16:.410,0102040204,2135,1,37.240238900000,126.773830600000,4,296
2024-11-21 16:.446,0102040204,2135,1,37.240238900000,126.773829900000,6,270
2024-11-21 16:.488,0102040204,2135,1,37.240238700000,126.773829100000,8,255
2024-11-21 16:.801,0102040204,2135,1,37.240247700000,126.773834300000,3,30
2024-11-21 16:.835,0102040204,2135,1,37.240255900000,126.773839100000,100,30
2024-11-21 16:.901,0102040204,2135,1,37.240263500000,126.773843600000,50,30
2024-11-21 16:.931,0102040204,2135,1,37.240270700000,126.773847900000,100,30
2024-11-21 16:.965,0102040204,2135,1,37.240277500000,126.773851900000,87,30
2024-11-21 16:.036,0102040204,2135,1,37.240284200000,126.773855900000,42,30
2024-11-21 16:.068,0102040204,2135,1,37.240290800000,126.773859800000,91,30
2024-11-21 16:.100,0102040204,2135,1,37.240297100000,126.773863500000,85,30
2024-11-21 16:.141,0102040204,2135,1,37.240303100000,126.773867100000,64,30
2024-11-21 16:.280,0102040204,2135,1,37.240308700000,126.773870400000,17,30
2024-11-21 16:.285,0102040204,2135,1,37.240314000000,126.773873500000,100,30
2024-11-21 16:.294,0102040204,2135,1,37.240319200000,126.773876500000,100,29
2024-11-21 16:.321,0102040204,2135,1,37.240324100000,126.773879300000,81,29
2024-11-21 16:.463,0102040204,2135,1,37.240328600000,126.773882000000,13,30
2024-11-21 16:.541,0102040204,2135,1,37.240333000000,126.773884500000,25,29
2024-11-21 16:.581,0102040204,2135,1,37.240337300000,126.773887000000,47,30
2024-11-21 16:.616,0102040204,2135,1,37.240341400000,126.773889400000,51,30
2024-11-21 16:.652,0102040204,2135,1,37.240345200000,126.773891500000,47,28
2024-11-21 16:.699,0102040204,2135,1,37.240349100000,126.773893800000,46,30
2024-11-21 16:.772,0102040204,2135,1,37.240352700000,126.773896000000,19,31
2024-11-21 16:.815,0102040204,2135,1,37.240356300000,126.773898100000,37,30
2024-11-21 16:.855,0102040204,2135,1,37.240359800000,126.773900100000,39,29
2024-11-21 16:.892,0102040204,2135,1,37.240362900000,126.773902000000,37,31
2024-11-21 16:.926,0102040204,2135,1,37.240366600000,126.773904200000,48,30
2024-11-21 16:.997,0102040204,2135,1,37.240370300000,126.773906500000,23,31
2024-11-21 16:.030,0102040204,2135,1,37.240373600000,126.773908500000,44,31
2024-11-21 16:.061,0102040204,2135,1,37.240377000000,126.773910600000,47,31
2024-11-21 16:.104,0102040204,2135,1,37.240380200000,126.773912600000,33,32
2024-11-21 16:.150,0102040204,2135,1,37.240383200000,126.773914500000,28,32
2024-11-21 16:.225,0102040204,2135,1,37.240385800000,126.773916100000,15,31
2024-11-21 16:.268,0102040204,2135,1,37.240388200000,126.773917600000,25,32
2024-11-21 16:.987,0102040204,2136,1,36.338373800000,124.776075200000,0,0
2024-11-21 16:.022,0102040204,2136,1,36.341178500000,124.777566600000,100,28
2024-11-21 16:.079,0102040204,2136,1,36.340565400000,124.777241300000,100,207
2024-11-21 16:.140,0102040204,2136,1,36.340258600000,124.777078800000,100,207
2024-11-21 16:.181,0102040204,2136,1,36.340075200000,124.776981700000,100,207
2024-11-21 16:.213,0102040204,2136,1,36.339953800000,124.776917500000,100,207
2024-11-21 16:.252,0102040204,2136,1,36.339867200000,124.776871600000,100,207
2024-11-21 16:.301,0102040204,2136,1,36.339802300000,124.776837400000,100,207
2024-11-21 16:.408,0102040204,2136,1,36.339752000000,124.776811000000,100,207
2024-11-21 16:.444,0102040204,2136,1,36.339712300000,124.776790200000,100,207
2024-11-21 16:.483,0102040204,2136,1,36.339680200000,124.776773500000,100,207
2024-11-21 16:.523,0102040204,2136,1,36.339654800000,124.776760400000,100,207
2024-11-21 16:.554,0102040204,2136,1,36.339634600000,124.776750100000,100,207
2024-11-21 16:.602,0102040204,2136,1,36.339617200000,124.776741200000,100,207
2024-11-21 16:.680,0102040204,2136,1,36.339602100000,124.776733500000,83,207
2024-11-21 16:.722,0102040204,2136,1,36.339589200000,124.776726900000,100,207
2024-11-21 16:.757,0102040204,2136,1,36.339578400000,124.776721500000,100,206
2024-11-21 16:.792,0102040204,2136,1,36.339569400000,124.776717200000,100,205
2024-11-21 16:.876,0102040204,2136,1,36.339561400000,124.776713400000,41,205
2024-11-21 16:.928,0102040204,2136,1,36.339554400000,124.776710000000,70,205
2024-11-21 16:.991,0102040204,2136,1,36.339548200000,124.776707100000,36,205
2024-11-21 16:.031,0102040204,2136,1,36.339542700000,124.776704500000,58,205
2024-11-21 16:.043,0102040204,2136,1,36.339537500000,124.776702200000,100,203
2024-11-21 16:.058,0102040204,2136,1,36.339533700000,124.776700600000,100,202
2024-11-21 16:.129,0102040204,2136,1,36.339530400000,124.776699300000,19,201
2024-11-21 16:.191,0102040204,2136,1,36.339527300000,124.776698000000,18,202
