ymd,hms, Latitude, Longitude
2024-11-26,12:26:55.784,37.2403385,126.7738890
2024-11-26,12:26:56.799,37.2403385,126.7738890
2024-11-26,12:26:57.800,37.2403385,126.7738890
2024-11-26,12:26:58.786,37.2403385,126.7738890
2024-11-26,12:26:59.895,37.2403385,126.7738890
2024-11-26,12:27:00.785,37.2403385,126.7738890
2024-11-26,12:27:01.801,37.2403383,126.7738890
2024-11-26,12:27:02.817,37.2403385,126.7738890
2024-11-26,12:27:03.801,37.2403403,126.7738902
2024-11-26,12:27:04.786,37.2403528,126.7738982
2024-11-26,12:27:05.802,37.2403782,126.7739143
2024-11-26,12:27:06.787,37.2404085,126.7739340
2024-11-26,12:27:07.804,37.2404330,126.7739498
2024-11-26,12:27:08.882,37.2404438,126.7739568
2024-11-26,12:27:09.804,37.2404443,126.7739572
2024-11-26,12:27:10.789,37.2404443,126.7739572
2024-11-26,12:27:11.820,37.2404443,126.7739573
2024-11-26,12:27:12.806,37.2404443,126.7739572
2024-11-26,12:27:13.791,37.2404443,126.7739572
2024-11-26,12:27:14.806,37.2404443,126.7739572
2024-11-26,12:27:15.791,37.2404443,126.7739572
2024-11-26,12:27:16.807,37.2404443,126.7739572
2024-11-26,12:27:17.823,37.2404443,126.7739572
2024-11-26,12:27:18.807,37.2404443,126.7739573
2024-11-26,12:27:19.824,37.2404443,126.7739573
2024-11-26,12:27:20.793,37.2404443,126.7739573
2024-11-26,12:27:21.826,37.2404442,126.7739573
2024-11-26,12:27:22.796,37.2404443,126.7739573
2024-11-26,12:27:23.812,37.2404443,126.7739572
2024-11-26,12:27:24.798,37.2404443,126.7739572
2024-11-26,12:27:25.814,37.2404443,126.7739573
2024-11-26,12:27:26.799,37.2404443,126.7739573
2024-11-26,12:27:27.800,37.2404443,126.7739573
2024-11-26,12:27:28.816,37.2404443,126.7739573
2024-11-26,12:27:29.817,37.2404443,126.7739573
2024-11-26,12:27:30.801,37.2404443,126.7739573
2024-11-26,12:27:31.786,37.2404453,126.7739578
2024-11-26,12:27:32.802,37.2404570,126.7739653
2024-11-26,12:27:33.787,37.2404812,126.7739812
2024-11-26,12:27:34.787,37.2405105,126.7740005
2024-11-26,12:27:35.834,37.2405347,126.7740170
2024-11-26,12:27:36.788,37.2405460,126.7740247
2024-11-26,12:27:37.804,37.2405468,126.7740252
2024-11-26,12:27:38.804,37.2405470,126.7740252
2024-11-26,12:27:39.804,37.2405470,126.7740252
2024-11-26,12:27:40.805,37.2405470,126.7740252
2024-11-26,12:27:41.804,37.2405468,126.7740252
2024-11-26,12:27:42.789,37.2405468,126.7740252
2024-11-26,12:27:43.790,37.2405468,126.7740252
2024-11-26,12:27:44.806,37.2405468,126.7740252
2024-11-26,12:27:45.791,37.2405468,126.7740252
2024-11-26,12:27:46.807,37.2405470,126.7740252
2024-11-26,12:27:47.823,37.2405470,126.7740252
2024-11-26,12:27:48.808,37.2405470,126.7740252
2024-11-26,12:27:49.793,37.2405470,126.7740252
2024-11-26,12:27:50.809,37.2405470,126.7740252
